total_transactions,query_name,total_customers,total_merchants,fraudulent_transactions,fraud_rate,montant_moyen,montant_min,montant_max,montant_total,category,nombre_transactions,volume_total,fraudulent_amount,merchant,gender,tranche_age,jour,transactions_frauduleuses,taux_fraude,customer,nombre_commercants,nombre_categories,id,step,age,zipcodeOri,zipMerchant,amount,fraud,zscore
,anomalous_transactions,,,,,,,,,es_tech,,,,M840466850,F,,,,,C381007057,,,531231.0,162.0,1,28007,28007,742.31,1.0,4.89
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C521087514,,,568082.0,172.0,4,28007,28007,385.41,1.0,4.89
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C617723960,,,489744.0,151.0,4,28007,28007,384.79,1.0,4.88
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1994178184,,,87323.0,32.0,4,28007,28007,883.16,1.0,4.88
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C179390259,,,277265.0,91.0,4,28007,28007,882.58,1.0,4.88
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C515668508,,,16255.0,6.0,3,28007,28007,268.04,1.0,4.88
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,F,,,,,C1475317372,,,224921.0,76.0,1,28007,28007,336.2,1.0,4.88
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C483485800,,,419998.0,132.0,4,28007,28007,881.97,1.0,4.87
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C1573211398,,,29824.0,11.0,3,28007,28007,881.09,1.0,4.87
,anomalous_transactions,,,,,,,,,es_home,,,,M2122776122,M,,,,,C1134533551,,,152064.0,53.0,4,28007,28007,1102.37,1.0,4.86
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C1994736634,,,112402.0,40.0,4,28007,28007,879.95,1.0,4.86
,anomalous_transactions,,,,,,,,,es_otherservices,,,,M1888755466,F,,,,,C1355090926,,,120528.0,43.0,3,28007,28007,906.3,1.0,4.86
,anomalous_transactions,,,,,,,,,es_home,,,,M923029380,F,,,,,C806943770,,,196283.0,67.0,4,28007,28007,1100.46,1.0,4.85
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C256310721,,,567171.0,172.0,2,28007,28007,878.9,1.0,4.85
,anomalous_transactions,,,,,,,,,es_hotelservices,,,,M1353266412,F,,,,,C2051369004,,,416801.0,131.0,2,28007,28007,1298.08,1.0,4.85
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,M,,,,,C913863966,,,115607.0,41.0,6,28007,28007,266.49,1.0,4.84
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1491844959,,,253912.0,85.0,1,28007,28007,111.83,0.0,4.84
,anomalous_transactions,,,,,,,,,es_sportsandtoys,,,,M1649169323,F,,,,,C972314568,,,485282.0,150.0,3,28007,28007,1258.33,1.0,4.83
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,M,,,,,C351880818,,,370106.0,118.0,1,28007,28007,381.71,1.0,4.83
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M209847108,M,,,,,C1045850211,,,427517.0,134.0,3,28007,28007,381.39,1.0,4.83
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C179390259,,,178881.0,62.0,4,28007,28007,381.3,1.0,4.83
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,M,,,,,C218446443,,,62789.0,23.0,2,28007,28007,381.16,1.0,4.83
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M209847108,M,,,,,C1175850429,,,74660.0,27.0,4,28007,28007,381.08,1.0,4.82
,anomalous_transactions,,,,,,,,,es_tech,,,,M840466850,M,,,,,C343512101,,,308044.0,100.0,3,28007,28007,733.09,1.0,4.82
,anomalous_transactions,,,,,,,,,es_otherservices,,,,M1888755466,F,,,,,C2004941826,,,536381.0,164.0,2,28007,28007,899.08,1.0,4.81
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1801713151,,,98534.0,36.0,4,28007,28007,111.31,0.0,4.81
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1663162700,,,339311.0,109.0,2,28007,28007,872.55,1.0,4.81
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,M,,,,,C1962291095,,,149385.0,52.0,2,28007,28007,228.21,1.0,4.81
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C1468001998,,,408619.0,129.0,3,28007,28007,380.12,1.0,4.81
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M209847108,M,,,,,C1929167055,,,495127.0,153.0,4,28007,28007,380.07,1.0,4.81
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C2037338028,,,336820.0,109.0,2,28007,28007,871.23,1.0,4.8
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1232523772,,,117035.0,42.0,1,28007,28007,111.12,0.0,4.8
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1499701993,,,29823.0,11.0,3,28007,28007,871.01,1.0,4.8
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1891401770,,,550718.0,168.0,4,28007,28007,110.93,0.0,4.79
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,M,,,,,C161733249,,,553939.0,169.0,4,28007,28007,263.92,1.0,4.79
,anomalous_transactions,,,,,,,,,es_otherservices,,,,M1888755466,F,,,,,C1496962993,,,383715.0,122.0,5,28007,28007,893.57,1.0,4.78
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C259132706,,,204846.0,70.0,6,28007,28007,110.68,0.0,4.78
,anomalous_transactions,,,,,,,,,es_otherservices,,,,M1888755466,F,,,,,C806399525,,,512752.0,157.0,2,28007,28007,892.21,1.0,4.77
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1679796651,,,219445.0,74.0,4,28007,28007,110.55,0.0,4.77
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C821630606,,,322893.0,105.0,1,28007,28007,110.54,0.0,4.77
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C769941724,,,226836.0,76.0,5,28007,28007,263.09,1.0,4.77
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C274387846,,,307305.0,100.0,3,28007,28007,865.61,1.0,4.77
,anomalous_transactions,,,,,,,,,es_home,,,,M2122776122,M,,,,,C858160484,,,124523.0,44.0,0,28007,28007,1083.14,1.0,4.76
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C1722275939,,,497770.0,153.0,1,28007,28007,865.11,1.0,4.76
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C599675908,,,420724.0,132.0,2,28007,28007,863.03,1.0,4.75
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,M,,,,,C1571595392,,,243205.0,81.0,2,28007,28007,376.08,1.0,4.75
,anomalous_transactions,,,,,,,,,es_hotelservices,,,,M2011752106,F,,,,,C150587559,,,137369.0,48.0,2,28007,28007,1275.07,1.0,4.74
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1846274338,,,336821.0,109.0,3,28007,28007,862.1,1.0,4.74
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1748431652,M,,,,,C599675908,,,315475.0,103.0,2,28007,28007,375.3,1.0,4.74
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1175850429,,,454488.0,142.0,4,28007,28007,858.85,1.0,4.72
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C1468001998,,,239571.0,80.0,3,28007,28007,374.34,1.0,4.72
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C910454738,,,173997.0,60.0,4,28007,28007,858.21,1.0,4.72
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,M,,,,,C656901929,,,224920.0,76.0,4,28007,28007,327.28,1.0,4.72
,anomalous_transactions,,,,,,,,,es_food,,,,M85975013,M,,,,,C1897689911,,,419162.0,132.0,3,28007,28007,154.91,0.0,4.71
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1006176917,,,323660.0,105.0,2,28007,28007,109.44,0.0,4.71
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1433132752,,,342028.0,110.0,3,28007,28007,109.44,0.0,4.71
,anomalous_transactions,,,,,,,,,es_hotelservices,,,,M1873032707,F,,,,,C350034124,,,540880.0,165.0,1,28007,28007,1266.05,1.0,4.7
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C1239127666,,,232104.0,78.0,5,28007,28007,855.81,1.0,4.7
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1045850211,,,120224.0,43.0,3,28007,28007,855.66,1.0,4.7
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C537423962,,,156074.0,54.0,3,28007,28007,372.46,1.0,4.69
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1954938610,,,174469.0,60.0,4,28007,28007,109.18,0.0,4.69
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,F,,,,,C483912131,,,188106.0,65.0,2,28007,28007,325.93,1.0,4.69
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1289081546,,,54638.0,20.0,4,28007,28007,109.17,0.0,4.69
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C1020019215,,,109745.0,39.0,4,28007,28007,853.6,1.0,4.69
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,M,,,,,C1482659693,,,84371.0,31.0,2,28007,28007,372.05,1.0,4.69
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,M,,,,,C1076110991,,,186111.0,64.0,2,28007,28007,325.62,1.0,4.69
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1566647188,,,481692.0,149.0,1,28007,28007,109.06,0.0,4.68
,anomalous_transactions,,,,,,,,,es_home,,,,M2122776122,F,,,,,C2004941826,,,330140.0,107.0,2,28007,28007,1067.76,1.0,4.68
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C669906110,,,271183.0,90.0,3,28007,28007,108.99,0.0,4.68
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,M,,,,,C1124449361,,,268316.0,89.0,6,28007,28007,371.37,1.0,4.68
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C1572610482,,,12886.0,5.0,3,28007,28007,851.71,1.0,4.68
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C187473376,,,289732.0,95.0,2,28007,28007,850.9,1.0,4.67
,anomalous_transactions,,,,,,,,,es_otherservices,,,,M1888755466,F,,,,,C1404684380,,,54858.0,20.0,5,28007,28007,876.23,1.0,4.67
,anomalous_transactions,,,,,,,,,es_tech,,,,M840466850,F,,,,,C751887992,,,267276.0,89.0,3,28007,28007,714.01,1.0,4.67
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M209847108,F,,,,,C1275518867,,,69254.0,26.0,5,28007,28007,370.79,1.0,4.67
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C801797246,,,334906.0,108.0,2,28007,28007,370.5,1.0,4.66
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C445134555,,,587131.0,177.0,0,28007,28007,370.28,1.0,4.66
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C1321173882,,,69087.0,26.0,2,28007,28007,370.08,1.0,4.66
,anomalous_transactions,,,,,,,,,es_health,,,,M692898500,F,,,,,C1630887376,,,445282.0,139.0,4,28007,28007,848.78,1.0,4.66
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C1545573016,,,180694.0,62.0,2,28007,28007,847.9,1.0,4.65
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C611182051,,,587626.0,178.0,2,28007,28007,847.57,1.0,4.65
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1625937550,,,41989.0,16.0,2,28007,28007,108.42,0.0,4.65
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C60324613,,,348227.0,112.0,3,28007,28007,846.72,1.0,4.64
,anomalous_transactions,,,,,,,,,es_tech,,,,M840466850,F,,,,,C373567366,,,222272.0,75.0,4,28007,28007,710.66,1.0,4.64
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C144835944,,,213434.0,72.0,4,28007,28007,257.12,1.0,4.64
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C313157633,,,127739.0,45.0,2,28007,28007,845.7,1.0,4.64
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,M,,,,,C1524019070,,,129787.0,46.0,3,28007,28007,221.39,1.0,4.63
,anomalous_transactions,,,,,,,,,es_otherservices,,,,M1888755466,M,,,,,C1714895875,,,361568.0,116.0,2,28007,28007,870.46,1.0,4.63
,anomalous_transactions,,,,,,,,,es_tech,,,,M840466850,M,,,,,C85142763,,,65125.0,24.0,4,28007,28007,709.16,1.0,4.63
,anomalous_transactions,,,,,,,,,es_home,,,,M2122776122,F,,,,,C1777502922,,,193546.0,66.0,2,28007,28007,1056.81,1.0,4.63
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C189036899,,,420725.0,132.0,0,28007,28007,844.13,1.0,4.63
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C587299231,,,65511.0,24.0,2,28007,28007,842.95,1.0,4.62
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C855112247,,,352030.0,113.0,5,28007,28007,107.89,0.0,4.62
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C1490935984,,,137143.0,48.0,4,28007,28007,255.93,1.0,4.61
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C86186949,,,279228.0,92.0,2,28007,28007,367.07,1.0,4.61
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C722447556,,,110594.0,40.0,2,28007,28007,107.76,0.0,4.61
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C21670075,,,203500.0,69.0,2,28007,28007,255.82,1.0,4.61
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1854104284,,,225662.0,76.0,2,28007,28007,107.68,0.0,4.61
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C469059843,,,235304.0,79.0,5,28007,28007,107.6,0.0,4.6
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,M,,,,,C1410823375,,,122721.0,44.0,2,28007,28007,255.4,1.0,4.6
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C287182059,,,441035.0,138.0,4,28007,28007,839.41,1.0,4.6
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C1455309687,,,486027.0,150.0,4,28007,28007,255.04,1.0,4.59
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C691894544,,,488894.0,151.0,2,28007,28007,255.04,1.0,4.59
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C1789457872,,,541232.0,165.0,2,28007,28007,365.65,1.0,4.59
,anomalous_transactions,,,,,,,,,es_tech,,,,M840466850,F,,,,,C617723960,,,290237.0,95.0,4,28007,28007,703.13,1.0,4.58
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C2004941826,,,42359.0,16.0,2,28007,28007,836.72,1.0,4.58
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1896250849,,,411177.0,130.0,1,28007,28007,107.17,0.0,4.58
,anomalous_transactions,,,,,,,,,es_sportsandtoys,,,,M1649169323,F,,,,,C1475317372,,,513171.0,158.0,1,28007,28007,1201.13,1.0,4.57
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C341886098,,,431655.0,135.0,5,28007,28007,107.03,0.0,4.57
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1058213633,,,212171.0,72.0,2,28007,28007,106.84,0.0,4.56
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C445134555,,,10132.0,4.0,0,28007,28007,833.47,1.0,4.56
,anomalous_transactions,,,,,,,,,es_home,,,,M923029380,M,,,,,C1175850429,,,279819.0,92.0,4,28007,28007,1042.91,1.0,4.55
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1670516684,,,140552.0,49.0,4,28007,28007,106.78,0.0,4.55
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C1398865038,,,193551.0,66.0,3,28007,28007,363.14,1.0,4.55
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,M,,,,,C1994178184,,,439735.0,138.0,4,28007,28007,318.06,1.0,4.55
,anomalous_transactions,,,,,,,,,es_health,,,,M692898500,F,,,,,C1572610482,,,18140.0,7.0,3,28007,28007,830.57,1.0,4.54
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C1849046345,,,47536.0,18.0,4,28007,28007,362.29,1.0,4.54
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,M,,,,,C1165343027,,,490906.0,152.0,4,28007,28007,362.27,1.0,4.54
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,F,,,,,C2118328869,,,553815.0,169.0,2,28007,28007,217.55,1.0,4.53
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1457388461,,,6221.0,2.0,2,28007,28007,106.16,0.0,4.52
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C859628493,,,213218.0,72.0,3,28007,28007,827.57,1.0,4.52
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C734817849,,,5196.0,2.0,2,28007,28007,106.13,0.0,4.52
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,M,,,,,C295362058,,,268317.0,89.0,4,28007,28007,360.88,1.0,4.52
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C440694138,,,289066.0,95.0,2,28007,28007,826.48,1.0,4.51
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C990997956,,,325681.0,106.0,2,28007,28007,105.96,0.0,4.51
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1605642067,,,128290.0,45.0,1,28007,28007,105.93,0.0,4.51
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1760524265,,,406791.0,128.0,2,28007,28007,105.91,0.0,4.5
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,M,,,,,C1551572984,,,27013.0,10.0,3,28007,28007,251.05,1.0,4.5
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1701338775,,,522017.0,160.0,5,28007,28007,105.83,0.0,4.5
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C579037870,,,560618.0,170.0,6,28007,28007,824.33,1.0,4.5
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C144835944,,,199229.0,68.0,4,28007,28007,359.49,1.0,4.49
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C1572610482,,,140281.0,49.0,3,28007,28007,823.2,1.0,4.49
,anomalous_transactions,,,,,,,,,es_home,,,,M923029380,F,,,,,C707769587,,,297410.0,97.0,3,28007,28007,1029.88,1.0,4.49
,anomalous_transactions,,,,,,,,,es_home,,,,M2122776122,M,,,,,C706599076,,,161885.0,56.0,2,28007,28007,1028.58,1.0,4.48
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C2004941826,,,51885.0,19.0,2,28007,28007,249.76,1.0,4.48
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C1468001998,,,524969.0,161.0,3,28007,28007,358.14,1.0,4.47
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,M,,,,,C1240560903,,,220290.0,75.0,4,28007,28007,357.77,1.0,4.47
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C1480193980,,,235693.0,79.0,4,28007,28007,357.75,1.0,4.47
,anomalous_transactions,,,,,,,,,es_home,,,,M2122776122,F,,,,,C1350963410,,,172608.0,60.0,5,28007,28007,1025.33,1.0,4.46
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1809104609,,,286583.0,94.0,1,28007,28007,105.1,0.0,4.46
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1464489812,,,16055.0,6.0,4,28007,28007,817.59,1.0,4.45
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C245117318,,,373068.0,119.0,3,28007,28007,817.11,1.0,4.45
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,F,,,,,C1746579125,,,111644.0,40.0,2,28007,28007,312.16,1.0,4.44
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C381007057,,,575391.0,174.0,1,28007,28007,355.82,1.0,4.44
,anomalous_transactions,,,,,,,,,es_home,,,,M2122776122,M,,,,,C940143351,,,283942.0,93.0,4,28007,28007,1020.08,1.0,4.44
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C1817318774,,,191227.0,66.0,2,28007,28007,814.73,1.0,4.43
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C537423962,,,322172.0,105.0,3,28007,28007,814.45,1.0,4.43
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C475928775,,,593365.0,179.0,4,28007,28007,814.03,1.0,4.43
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,M,,,,,C218446443,,,116858.0,42.0,2,28007,28007,247.61,1.0,4.43
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C965801920,,,50914.0,19.0,3,28007,28007,813.32,1.0,4.42
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,M,,,,,C645521146,,,446325.0,139.0,3,28007,28007,354.92,1.0,4.42
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C1312615175,,,58442.0,22.0,4,28007,28007,354.65,1.0,4.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C83613815,,,221397.0,75.0,2,28007,28007,104.38,0.0,4.42
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,M,,,,,C521213907,,,115606.0,41.0,1,28007,28007,247.1,1.0,4.42
,anomalous_transactions,,,,,,,,,es_sportsandtoys,,,,M980657600,F,,,,,C483912131,,,329611.0,107.0,2,28007,28007,1167.96,1.0,4.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C54550671,,,532072.0,163.0,4,28007,28007,104.33,0.0,4.41
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C896659218,,,553725.0,169.0,4,28007,28007,353.94,1.0,4.41
,anomalous_transactions,,,,,,,,,es_health,,,,M50039827,F,,,,,C1685492470,,,264503.0,88.0,2,28007,28007,810.92,1.0,4.41
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C1468001998,,,446898.0,140.0,3,28007,28007,353.72,1.0,4.41
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C739658140,,,63093.0,23.0,2,28007,28007,809.9,1.0,4.4
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M78078399,F,,,,,C430579454,,,145804.0,51.0,4,28007,28007,353.37,1.0,4.4
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1464489812,,,3862.0,1.0,4,28007,28007,809.46,1.0,4.4
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,F,,,,,C170002529,,,110934.0,40.0,2,28007,28007,212.39,1.0,4.4
,anomalous_transactions,,,,,,,,,es_hotelservices,,,,M1873032707,F,,,,,C1765886577,,,318449.0,103.0,4,28007,28007,1197.2,1.0,4.4
,anomalous_transactions,,,,,,,,,es_health,,,,M50039827,F,,,,,C1245363669,,,177096.0,61.0,5,28007,28007,809.22,1.0,4.4
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C179390259,,,18998.0,7.0,4,28007,28007,353.16,1.0,4.4
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1127983201,,,72166.0,27.0,6,28007,28007,104.01,0.0,4.4
,anomalous_transactions,,,,,,,,,es_food,,,,M85975013,F,,,,,C996326258,,,571262.0,173.0,1,28007,28007,146.89,0.0,4.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1687903356,,,521332.0,160.0,1,28007,28007,103.94,0.0,4.39
,anomalous_transactions,,,,,,,,,es_hotelservices,,,,M2011752106,F,,,,,C1817318774,,,165975.0,58.0,2,28007,28007,1195.59,1.0,4.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C476477241,,,355761.0,114.0,4,28007,28007,103.92,0.0,4.39
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C218446443,,,391307.0,124.0,2,28007,28007,807.79,1.0,4.39
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C1468001998,,,225618.0,76.0,3,28007,28007,807.25,1.0,4.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1735726583,,,310557.0,101.0,5,28007,28007,103.82,0.0,4.39
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1647495093,,,170025.0,59.0,3,28007,28007,806.61,1.0,4.38
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C1994736634,,,101696.0,37.0,4,28007,28007,805.91,1.0,4.38
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M78078399,F,,,,,C1572610482,,,98843.0,36.0,3,28007,28007,351.73,1.0,4.38
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C483912131,,,205705.0,70.0,2,28007,28007,805.65,1.0,4.37
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,F,,,,,C2080088206,,,511757.0,157.0,5,28007,28007,308.18,1.0,4.37
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C1791524453,,,112403.0,40.0,2,28007,28007,805.01,1.0,4.37
,anomalous_transactions,,,,,,,,,es_health,,,,M50039827,M,,,,,C626305923,,,579392.0,175.0,3,28007,28007,804.99,1.0,4.37
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C2084566155,,,462110.0,144.0,2,28007,28007,103.51,0.0,4.37
