step,customer,age,gender,merchant,category,amount,fraud,amount_zscore,anomaly_type
69,C83651461,2,F,M348934600,es_transportation,93.08,0,3.772379878615758,montant_élevé
26,C2001133685,2,M,M348934600,es_transportation,93.07,0,3.771809358887465,montant_élevé
141,C528985379,3,F,M348934600,es_transportation,93.06,0,3.7712388391591722,montant_élevé
129,C928090253,3,M,M855959430,es_hyper,217.67,1,3.7704302644104684,montant_élevé
81,C1685492470,2,F,M480139044,es_health,712.89,1,3.7690373088077735,montant_élevé
39,C2137070408,5,M,M1823072687,es_transportation,93.02,0,3.7689567602459997,montant_élevé
1,C284165615,3,F,M348934600,es_transportation,93.01,0,3.768386240517707,montant_élevé
14,C1668825144,6,F,M855959430,es_hyper,217.52,1,3.7671363452032316,montant_élevé
99,C343512101,3,M,M1823072687,es_transportation,92.98,0,3.766674681332828,montant_élevé
9,C2054233026,3,F,M348934600,es_transportation,92.95,0,3.764963122147949,montant_élevé
154,C1877622224,2,M,M1823072687,es_transportation,92.93,0,3.7638220826913633,montant_élevé
115,C907777350,1,F,M1823072687,es_transportation,92.93,0,3.7638220826913633,montant_élevé
147,C576597517,3,F,M348934600,es_transportation,92.92,0,3.76325156296307,montant_élevé
140,C1630887376,4,F,M855959430,es_hyper,217.34,1,3.763183642154546,montant_élevé
160,C2002713196,2,M,M348934600,es_transportation,92.89,0,3.7615400037781908,montant_élevé
67,C1303695653,2,M,M348934600,es_transportation,92.89,0,3.7615400037781908,montant_élevé
33,C1690988973,1,F,M348934600,es_transportation,92.87,0,3.760398964321605,montant_élevé
55,C1554849332,5,F,M1823072687,es_transportation,92.86,0,3.7598284445933117,montant_élevé
120,C1463833315,1,M,M348934600,es_transportation,92.85,0,3.7592579248650186,montant_élevé
174,C571254990,3,F,M151143676,es_barsandrestaurants,187.8,1,3.758438941839336,montant_élevé
146,C442850319,1,M,M1823072687,es_transportation,92.82,0,3.7575463656801396,montant_élevé
76,C1251749294,3,F,M1823072687,es_transportation,92.81,0,3.756975845951847,montant_élevé
84,C1497895052,2,M,M1823072687,es_transportation,92.78,0,3.755264286766968,montant_élevé
171,C525850964,2,F,M348934600,es_transportation,92.78,0,3.755264286766968,montant_élevé
171,C823847346,1,F,M348934600,es_transportation,92.74,0,3.7529822078537953,montant_élevé
125,C2118328869,2,F,M480139044,es_health,710.38,1,3.75264929965496,montant_élevé
43,C107438779,4,M,M1823072687,es_transportation,92.72,0,3.7518411683972097,montant_élevé
9,C1299474405,4,F,M348934600,es_transportation,92.7,0,3.7507001289406237,montant_élevé
88,C1971736578,5,F,M348934600,es_transportation,92.67,0,3.7489885697557446,montant_élevé
157,C735563623,3,F,M1823072687,es_transportation,92.65,0,3.747847530299159,montant_élevé
140,C1609197353,1,F,M480139044,es_health,709.63,1,3.7477524841710514,montant_élevé
176,C1174217921,3,M,M1823072687,es_transportation,92.64,0,3.7472770105708655,montant_élevé
172,C843090653,4,F,M480139044,es_health,709.55,1,3.7472301571861006,montant_élevé
21,C183270065,0,F,M348934600,es_transportation,92.63,0,3.7467064908425725,montant_élevé
109,C1087227796,2,M,M480139044,es_health,709.36,1,3.7459896305968443,montant_élevé
164,C1726895756,5,M,M480139044,es_health,709.15,1,3.7446185222613497,montant_élevé
46,C1175850429,4,M,M2122776122,es_home,887.06,1,3.7442858149723364,montant_élevé
32,C764092576,4,F,M348934600,es_transportation,92.58,0,3.7438538922011073,montant_élevé
121,C587299231,2,F,M480139044,es_health,708.95,1,3.7433127047989747,montant_élevé
28,C1436301390,2,F,M1823072687,es_transportation,92.56,0,3.7427128527445217,montant_élevé
139,C1253760419,2,F,M1823072687,es_transportation,92.56,0,3.7427128527445217,montant_élevé
152,C1744858817,6,M,M348934600,es_transportation,92.55,0,3.7421423330162282,montant_élevé
160,C431496464,2,M,M1823072687,es_transportation,92.55,0,3.7421423330162282,montant_élevé
148,C2128712024,2,M,M348934600,es_transportation,92.55,0,3.7421423330162282,montant_élevé
2,C1275518867,5,F,M980657600,es_sportsandtoys,1022.06,1,3.738748203132068,montant_élevé
95,C1299474405,4,F,M348934600,es_transportation,92.49,0,3.73871921464647,montant_élevé
76,C1705346216,3,M,M348934600,es_transportation,92.46,0,3.737007655461591,montant_élevé
32,C1080032135,6,F,M17379832,es_sportsandtoys,1021.6,1,3.736615338452131,montant_élevé
49,C638917294,2,M,M348934600,es_transportation,92.45,0,3.7364371357332984,montant_élevé
87,C995844287,5,F,M855959430,es_hyper,216.05,1,3.7348559369723033,montant_élevé
75,C811312110,3,F,M480139044,es_health,707.47,1,3.7336496555773953,montant_élevé
0,C1175684338,2,M,M348934600,es_transportation,92.38,0,3.732443497635247,montant_élevé
92,C1290093162,2,F,M1823072687,es_transportation,92.37,0,3.7318729779069546,montant_élevé
16,C1658315324,4,M,M348934600,es_transportation,92.36,0,3.731302458178661,montant_élevé
65,C1714676783,3,M,M348934600,es_transportation,92.35,0,3.730731938450368,montant_élevé
120,C826734487,4,F,M480139044,es_health,706.97,1,3.730385111921456,montant_élevé
177,C1557448880,4,M,M1823072687,es_transportation,92.34,0,3.7301614187220755,montant_élevé
87,C910454738,4,F,M2122776122,es_home,883.98,1,3.7282994361296367,montant_élevé
7,C1814870538,3,M,M348934600,es_transportation,92.3,0,3.727879339808903,montant_élevé
176,C798268011,3,F,M1823072687,es_transportation,92.3,0,3.727879339808903,montant_élevé
158,C1275053057,1,F,M1823072687,es_transportation,92.3,0,3.727879339808903,montant_élevé
47,C1350963410,5,F,M1748431652,es_wellnessandbeauty,309.27,1,3.726690984255332,montant_élevé
55,C2005671734,2,F,M1823072687,es_transportation,92.27,0,3.726167780624024,montant_élevé
171,C2004941826,2,F,M1198415165,es_wellnessandbeauty,309.2,1,3.725620793594025,montant_élevé
175,C228882909,2,M,M1823072687,es_transportation,92.24,0,3.724456221439145,montant_élevé
49,C1005126300,4,F,M1823072687,es_transportation,92.19,0,3.72160362279768,montant_élevé
145,C832611882,3,M,M1823072687,es_transportation,92.18,0,3.7210331030693875,montant_élevé
39,C1439299369,3,M,M1823072687,es_transportation,92.15,0,3.7193215438845084,montant_élevé
4,C767740583,2,F,M348934600,es_transportation,92.15,0,3.7193215438845084,montant_élevé
137,C96508773,4,F,M1823072687,es_transportation,92.1,0,3.716468945243043,montant_élevé
37,C1839662768,3,F,M855959430,es_hyper,215.21,1,3.716409989411773,montant_élevé
118,C450949430,5,F,M1823072687,es_transportation,92.09,0,3.7158984255147502,montant_élevé
81,C365096731,3,M,M348934600,es_transportation,92.09,0,3.7158984255147502,montant_élevé
135,C1815278899,5,M,M1823072687,es_transportation,92.07,0,3.7147573860581633,montant_élevé
55,C1847494890,3,M,M78078399,es_wellnessandbeauty,308.47,1,3.714460233840393,montant_élevé
121,C548427290,3,M,M1823072687,es_transportation,92.06,0,3.714186866329871,montant_élevé
171,C1258454385,5,M,M1823072687,es_transportation,92.05,0,3.7136163466015777,montant_élevé
100,C2070292195,2,F,M1823072687,es_transportation,92.03,0,3.712475307144992,montant_élevé
40,C1840158336,2,F,M1823072687,es_transportation,92.01,0,3.711334267688406,montant_élevé
10,C1173530601,2,M,M480139044,es_health,703.95,1,3.7106672682395847,montant_élevé
164,C380564257,3,F,M1823072687,es_transportation,91.99,0,3.7101932282318195,montant_élevé
25,C746599731,2,F,M348934600,es_transportation,91.99,0,3.7101932282318195,montant_élevé
82,C1574217480,1,F,M85975013,es_food,129.82,0,3.7101367494669466,montant_élevé
80,C1194290880,2,M,M348934600,es_transportation,91.98,0,3.709622708503527,montant_élevé
57,C181111540,2,F,M1823072687,es_transportation,91.97,0,3.709052188775234,montant_élevé
97,C939437404,2,F,M1823072687,es_transportation,91.94,0,3.707340629590355,montant_élevé
49,C643323409,2,M,M1823072687,es_transportation,91.92,0,3.7061995901337688,montant_élevé
29,C832611882,3,M,M1823072687,es_transportation,91.92,0,3.7061995901337688,montant_élevé
76,C861856179,1,M,M1823072687,es_transportation,91.9,0,3.705058550677183,montant_élevé
178,C599960999,3,F,M85975013,es_food,129.68,0,3.7045365186054195,montant_élevé
126,C300112558,1,F,M348934600,es_transportation,91.89,0,3.7044880309488897,montant_élevé
169,C1432312197,5,M,M480139044,es_health,702.77,1,3.7029629452115684,montant_élevé
4,C126638730,3,F,M480139044,es_health,702.72,1,3.7026364908459746,montant_élevé
172,C875900250,4,M,M1535107174,es_wellnessandbeauty,307.6,1,3.7011592927641463,montant_élevé
73,C115540448,5,F,M1823072687,es_transportation,91.82,0,3.700494392850838,montant_élevé
159,C1148771999,4,M,M348934600,es_transportation,91.82,0,3.700494392850838,montant_élevé
30,C1736605496,4,M,M1823072687,es_transportation,91.81,0,3.699923873122546,montant_élevé
169,C1978250683,3,F,M480139044,es_health,701.97,1,3.697739675362066,montant_élevé
57,C1648082819,3,M,M1823072687,es_transportation,91.77,0,3.6976417942093733,montant_élevé
84,C1425441042,2,M,M348934600,es_transportation,91.76,0,3.6970712744810807,montant_élevé
49,C1269635185,2,M,M1823072687,es_transportation,91.74,0,3.6959302350244942,montant_élevé
140,C1101722853,6,F,M1823072687,es_transportation,91.73,0,3.6953597152962017,montant_élevé
35,C1942983218,4,F,M1823072687,es_transportation,91.73,0,3.6953597152962017,montant_élevé
77,C382789952,3,M,M980657600,es_sportsandtoys,1012.6,1,3.694885377322914,montant_élevé
71,C1896850232,2,F,M1823072687,es_transportation,91.72,0,3.6947891955679086,montant_élevé
124,C1511894714,3,M,M1823072687,es_transportation,91.71,0,3.694218675839615,montant_élevé
50,C1056640661,2,F,M348934600,es_transportation,91.71,0,3.694218675839615,montant_élevé
115,C1428252955,1,F,M980657600,es_sportsandtoys,1012.38,1,3.6938653116064217,montant_élevé
133,C1658315324,4,M,M1823072687,es_transportation,91.68,0,3.692507116654737,montant_élevé
123,C897612698,4,M,M1198415165,es_wellnessandbeauty,307.03,1,3.692444883093501,montant_élevé
104,C735039923,3,F,M1823072687,es_transportation,91.67,0,3.6919365969264435,montant_élevé
177,C1536088502,1,M,M1823072687,es_transportation,91.67,0,3.6919365969264435,montant_élevé
155,C1808704110,3,F,M348934600,es_transportation,91.67,0,3.6919365969264435,montant_élevé
55,C1488142454,2,F,M1823072687,es_transportation,91.61,0,3.6885134785566853,montant_élevé
111,C1889984788,4,F,M2122776122,es_home,876.14,1,3.6876068354391265,montant_élevé
124,C1058213633,2,M,M1823072687,es_transportation,91.59,0,3.6873724391000997,montant_élevé
153,C630302845,3,F,M1823072687,es_transportation,91.56,0,3.6856608799152206,montant_élevé
3,C555482626,3,F,M480139044,es_health,699.94,1,3.684485628118954,montant_élevé
85,C490092965,2,M,M348934600,es_transportation,91.53,0,3.6839493207303415,montant_élevé
134,C1437099450,1,F,M348934600,es_transportation,91.53,0,3.6839493207303415,montant_élevé
21,C446179646,5,F,M348934600,es_transportation,91.53,0,3.6839493207303415,montant_élevé
84,C1724556830,1,M,M1823072687,es_transportation,91.49,0,3.681667241817169,montant_élevé
109,C295271306,6,F,M1823072687,es_transportation,91.48,0,3.6810967220888764,montant_élevé
87,C1383269171,1,F,M1823072687,es_transportation,91.48,0,3.6810967220888764,montant_élevé
23,C1978250683,3,F,M1198415165,es_wellnessandbeauty,306.27,1,3.6808256701993085,montant_élevé
103,C876944738,2,F,M1823072687,es_transportation,91.47,0,3.6805262023605834,montant_élevé
173,C882083718,3,M,M480139044,es_health,699.23,1,3.6798499761275205,montant_élevé
51,C1377736719,5,M,M348934600,es_transportation,91.45,0,3.6793851629039973,montant_élevé
63,C1637529334,2,M,M85975013,es_food,129.05,0,3.6793354797285462,montant_élevé
32,C78631448,1,F,M480139044,es_health,698.94,1,3.677956540807076,montant_élevé
3,C1532733169,3,M,M348934600,es_transportation,91.42,0,3.6776736037191182,montant_élevé
57,C735563623,3,F,M1823072687,es_transportation,91.41,0,3.677103083990825,montant_élevé
168,C495473039,4,F,M840466850,es_tech,588.06,1,3.6767541451418753,montant_élevé
150,C191366309,2,F,M348934600,es_transportation,91.38,0,3.6753915248059457,montant_élevé
12,C1059874896,2,M,M348934600,es_transportation,91.38,0,3.6753915248059457,montant_élevé
151,C151715772,3,F,M1823072687,es_transportation,91.36,0,3.67425048534936,montant_élevé
81,C458379262,5,F,M1823072687,es_transportation,91.35,0,3.6736799656210666,montant_élevé
89,C1861455727,2,F,M1823072687,es_transportation,91.34,0,3.6731094458927744,montant_élevé
72,C1994178184,4,M,M2011752106,es_hotelservices,1033.65,1,3.6718297603630963,montant_élevé
30,C2094361013,U,E,M547558035,es_fashion,269.39,0,3.6714910468066444,montant_élevé
144,C95082443,2,M,M348934600,es_transportation,91.31,0,3.6713978867078954,montant_élevé
6,C823379702,5,M,M348934600,es_transportation,91.31,0,3.6713978867078954,montant_élevé
4,C1572610482,3,F,M480139044,es_health,697.85,1,3.670839835637129,montant_élevé
98,C119274188,2,F,M1823072687,es_transportation,91.3,0,3.670827366979602,montant_élevé
45,C446179646,5,F,M348934600,es_transportation,91.28,0,3.6696863275230163,montant_élevé
63,C426128777,3,F,M1823072687,es_transportation,91.27,0,3.669115807794723,montant_élevé
154,C893276958,2,M,M1823072687,es_transportation,91.27,0,3.669115807794723,montant_élevé
57,C1158646143,3,M,M1823072687,es_transportation,91.22,0,3.666263209153258,montant_élevé
119,C2001505633,5,F,M1873032707,es_hotelservices,1032.14,1,3.6651338381997483,montant_élevé
173,C1808415473,3,F,M1823072687,es_transportation,91.2,0,3.665122169696672,montant_élevé
96,C201406562,3,M,M480139044,es_health,696.83,1,3.6641801665790132,montant_élevé
0,C1178005728,3,F,M1823072687,es_transportation,91.18,0,3.6639811302400864,montant_élevé
126,C1950870438,1,F,M1823072687,es_transportation,91.17,0,3.663410610511793,montant_élevé
10,C1928450094,2,M,M348934600,es_transportation,91.16,0,3.6628400907834995,montant_élevé
179,C2033917877,3,M,M840466850,es_tech,586.27,1,3.6626646140913746,montant_élevé
169,C910454738,4,F,M855959430,es_hyper,212.75,1,3.6623897144130773,montant_élevé
33,C1426420214,1,M,M1823072687,es_transportation,91.15,0,3.6622695710552073,montant_élevé
33,C1883962820,3,F,M480139044,es_health,696.49,1,3.661960276892975,montant_élevé
85,C2085186254,1,F,M677738360,es_contents,165.95,0,3.6616151947588818,montant_élevé
119,C2004941826,2,F,M480139044,es_health,696.41,1,3.661437949908024,montant_élevé
123,C245117318,3,F,M17379832,es_sportsandtoys,1005.0,1,3.6596467434804634,montant_élevé
67,C1663056729,3,F,M348934600,es_transportation,91.1,0,3.6594169724137413,montant_élevé
170,C653084813,2,M,M480139044,es_health,696.1,1,3.659413932841342,montant_élevé
102,C1022530210,4,M,M348934600,es_transportation,91.09,0,3.658846452685449,montant_élevé
73,C1178005728,3,F,M348934600,es_transportation,91.08,0,3.6582759329571557,montant_élevé
59,C433139335,0,F,M348934600,es_transportation,91.07,0,3.6577054132288622,montant_élevé
175,C1715338428,2,M,M348934600,es_transportation,91.07,0,3.6577054132288622,montant_élevé
168,C366069783,4,F,M1823072687,es_transportation,91.07,0,3.6577054132288622,montant_élevé
161,C748358246,2,M,M151143676,es_barsandrestaurants,183.89,1,3.6566265581282975,montant_élevé
179,C2033917877,3,M,M480139044,es_health,695.53,1,3.6556923530735714,montant_élevé
54,C1994178184,4,M,M480139044,es_health,695.5,1,3.6554964804542154,montant_élevé
67,C739658140,2,M,M348934600,es_transportation,91.03,0,3.655423334315691,montant_élevé
81,C343512101,3,M,M677738360,es_contents,165.73,0,3.6549797810610616,montant_élevé
44,C1609425799,1,F,M1198415165,es_wellnessandbeauty,304.56,1,3.6546824411873757,montant_élevé
120,C2138532527,5,M,M50039827,es_health,695.27,1,3.6539947903724834,montant_élevé
3,C446179646,5,F,M840466850,es_tech,585.13,1,3.6536913931988773,montant_élevé
69,C1869142879,5,F,M348934600,es_transportation,90.99,0,3.6531412554025184,montant_élevé
108,C475624028,2,M,M349281107,es_fashion,268.35,0,3.6527482245131306,montant_élevé
136,C2002713196,2,M,M480139044,es_health,695.01,1,3.652297227671395,montant_élevé
67,C2004941826,2,F,M480139044,es_health,694.99,1,3.6521666459251576,montant_élevé
169,C483912131,2,F,M480139044,es_health,694.95,1,3.651905482432683,montant_élevé
18,C1278181986,2,F,M348934600,es_transportation,90.96,0,3.6514296962176394,montant_élevé
179,C1233405214,5,F,M348934600,es_transportation,90.96,0,3.6514296962176394,montant_élevé
136,C777863522,5,F,M1823072687,es_transportation,90.95,0,3.6508591764893468,montant_élevé
56,C961154945,3,M,M480139044,es_health,694.76,1,3.6506649558434257,montant_élevé
87,C762614808,1,M,M348934600,es_transportation,90.93,0,3.649718137032761,montant_élevé
0,C792341594,3,M,M209847108,es_wellnessandbeauty,304.21,1,3.6493314878808394,montant_élevé
168,C918659260,3,F,M1823072687,es_transportation,90.92,0,3.6491476173044677,montant_élevé
11,C1931900243,5,F,M78078399,es_wellnessandbeauty,304.17,1,3.648719950360093,montant_élevé
5,C456338836,5,F,M348934600,es_transportation,90.89,0,3.6474360581195886,montant_élevé
41,C1081618305,6,F,M348934600,es_transportation,90.88,0,3.646865538391295,montant_élevé
10,C704456922,2,M,M480139044,es_health,694.15,1,3.64668221258318,montant_élevé
178,C830078297,5,F,M1823072687,es_transportation,90.86,0,3.6457244989347095,montant_élevé
128,C1520545421,1,M,M1823072687,es_transportation,90.86,0,3.6457244989347095,montant_élevé
